request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
41,BasicRequest,1,1320,1320,2968;-1;-1,2969;-1;-1,,,,,31.637641524974335,439.4116878468658,0:t_wait:22.542023644162555;t_drive:61.63764152497424;fare:100,,,0,9,1342.5420236441626,1404.179665169137,100,0
35,BasicRequest,1,1140,1140,2975;-1;-1,2991;-1;-1,,,,,196.73489181346008,1899.584204386462,0:t_wait:102.32456407345876;t_drive:226.73489181346008;fare:189,,,0,0,1242.3245640734585,1469.0594558869186,189,0
36,BasicRequest,1,1200,1200,2991;-1;-1,2975;-1;-1,,,,,246.9594921865399,2902.561795613538,0:t_wait:18.415910021319405;t_drive:276.9594921865398;fare:290,,,0,2,1218.4159100213194,1495.3754022078592,290,0
34,BasicRequest,1,1080,1080,2967;-1;-1,2984;-1;-1,,,,,278.3249314716273,2823.715972615483,0:t_wait:5.864769547126798;t_drive:381.9730114716274;fare:282,,,0,3,1085.8647695471266,1467.8377810187537,282,0
43,BasicRequest,1,1380,1380,2971;-1;-1,2988;-1;-1,,,,,56.124238253750924,514.710509971057,0:t_wait:89.28571634340756;t_drive:86.12423825375095;fare:100,,,0,7,1469.2857163434073,1555.4099545971583,100,0
37,BasicRequest,1,1200,1200,2979;-1;-1,2990;-1;-1,,,,,216.96869144371541,1831.0588286976285,0:t_wait:85.83247653831313;t_drive:246.96869144371544;fare:183,,,0,8,1285.8324765383131,1532.8011679820288,183,0
40,BasicRequest,1,1320,1320,2970;-1;-1,2988;-1;-1,,,,,125.1181991475778,1089.6601840862809,0:t_wait:268.4001864141285;t_drive:171.1166677190065;fare:108,,,0,6,1434.470301963316,1589.5885011108942,108,0
38,BasicRequest,1,1260,1260,2968;-1;-1,2980;-1;-1,,,,,169.91334574126316,1986.8272857490092,0:t_wait:82.54202364416255;t_drive:199.91334574126313;fare:198,,,0,9,1342.5420236441626,1589.2647773854267,198,0
44,BasicRequest,1,1380,1380,2985;-1;-1,2973;-1;-1,,,,,75.71814732417145,1051.6409350579368,0:t_wait:77.75857475413954;t_drive:105.71814732417147;fare:105,,,0,10,1457.7585747541393,1563.4767220783106,105,0
47,BasicRequest,1,1440,1440,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:t_wait:0;t_drive:181.75974624928313;fare:122,,,0,1,1440.0,1621.7597462492827,122,0
39,BasicRequest,1,1320,1320,2992;-1;-1,2972;-1;-1,,,,,188.05095992337937,2128.104221158046,0:t_wait:131.62933504116836;t_drive:218.05095992337942;fare:212,,,0,4,1451.6293350411677,1669.680294964547,212,0
49,BasicRequest,1,1500,1500,2985;-1;-1,2971;-1;-1,,,,,164.6347673666765,1859.0277426936095,0:t_wait:44.90889004259793;t_drive:194.63476736667644;fare:185,,,0,3,1544.9088900425977,1739.543657409274,185,0
45,BasicRequest,1,1440,1440,2976;-1;-1,2969;-1;-1,,,,,227.2210464187139,2155.6176815340255,0:t_wait:14.439032018314265;t_drive:257.22104641871397;fare:215,,,0,5,1454.4390320183143,1711.6600784370282,215,0
46,BasicRequest,1,1440,1440,2991;-1;-1,2976;-1;-1,,,,,241.50016355996672,2179.155790392095,0:t_wait:271.30328445834743;t_drive:316.9716675599666;fare:217,,,0,0,1469.0594558869186,1740.5596194468853,217,0
51,BasicRequest,1,1560,1560,2984;-1;-1,2990;-1;-1,,,,,201.62318455634963,1680.1932046362458,0:t_wait:51.44517778093996;t_drive:231.62318455634954;fare:168,,,0,2,1611.44517778094,1843.0683623372897,168,0
48,BasicRequest,1,1500,1500,2970;-1;-1,2984;-1;-1,,,,,220.45558119883816,1786.1421290379371,0:t_wait:73.85420794112679;t_drive:250.45558119883822;fare:178,,,0,8,1573.8542079411266,1824.3097891399652,178,0
56,BasicRequest,1,1680,1680,2977;-1;-1,2980;-1;-1,,,,,188.55199336745426,1527.828435539931,0:t_wait:75.09280689025809;t_drive:218.55199336745432;fare:152,,,0,1,1755.0928068902579,1973.644800257712,152,0
52,BasicRequest,1,1560,1560,2976;-1;-1,2980;-1;-1,,,,,218.71001463500278,1779.1452794361685,0:t_wait:134.9347856227098;t_drive:248.71001463500284;fare:177,,,0,1,1694.9347856227093,1973.644800257712,177,0
61,BasicRequest,1,1800,1800,2990;-1;-1,2972;-1;-1,,,,,119.50695650951727,1049.0361952928322,0:t_wait:8.654347179038496;t_drive:149.5069565095173;fare:104,,,0,6,1808.6543471790385,1958.161303688556,104,0
58,BasicRequest,1,1740,1740,2987;-1;-1,2970;-1;-1,,,,,182.8949797248651,1680.7188240627274,0:t_wait:63.18256658185851;t_drive:212.89497972486515;fare:168,,,0,4,1803.1825665818587,2016.0775463067241,168,0
53,BasicRequest,1,1620,1620,2970;-1;-1,2975;-1;-1,,,,,196.67695541789826,2138.531028482485,0:t_wait:151.27250713813646;t_drive:226.67695541789817;fare:213,,,0,6,1771.2725071381365,2076.3843425560344,213,0
55,BasicRequest,1,1620,1620,2981;-1;-1,2993;-1;-1,,,,,230.33291487224398,3062.6160462581374,0:t_wait:178.2426884565184;t_drive:260.33291487224415;fare:306,,,0,10,1798.242688456518,2058.575603328762,306,0
66,BasicRequest,1,1920,1920,2984;-1;-1,2989;-1;-1,,,,,160.43873578345932,1836.5458648621607,0:t_wait:0;t_drive:190.43873578345938;fare:183,,,0,8,1920.0,2110.4387357834594,183,0
57,BasicRequest,1,1680,1680,2986;-1;-1,2966;-1;-1,,,,,310.6460860414884,2452.019953568699,0:t_wait:94.3262141216328;t_drive:340.64608604148816;fare:245,,,0,11,1774.3262141216326,2114.97230016312,245,0
62,BasicRequest,1,1800,1800,2979;-1;-1,2989;-1;-1,,,,,242.72360267082522,2545.2394889235416,0:t_wait:115.99049780586165;t_drive:272.72360267082513;fare:254,,,0,0,1945.9904978058619,2218.714100476688,254,0
59,BasicRequest,1,1740,1740,2990;-1;-1,2977;-1;-1,,,,,245.86626401797153,2048.885533483096,0:t_wait:238.67552349048265;t_drive:313.39650401797144;fare:204,,,0,2,1920.0,2195.866264017971,204,0
50,BasicRequest,1,1560,1560,2968;-1;-1,2985;-1;-1,,,,,233.7283858420857,2369.472914473413,0:t_wait:236.255324912054;t_drive:263.7283858420858;fare:236,,,0,5,1796.2553249120538,2161.343270754139,236,0
60,BasicRequest,1,1800,1800,2993;-1;-1,2975;-1;-1,,,,,269.9876786663855,2661.412004659013,0:t_wait:85.92158140707329;t_drive:315.9271072378144;fare:266,,,0,5,1885.9215814070733,2201.848688644887,266,0
69,BasicRequest,1,2040,2040,2984;-1;-1,2976;-1;-1,,,,,13.367747306772614,111.3978942231051,0:t_wait:117.82952033697484;t_drive:43.3677473067728;fare:100,,,0,6,2157.829520336974,2201.1972676437463,100,0
54,BasicRequest,1,1620,1620,2966;-1;-1,2978;-1;-1,,,,,267.09514930965764,2602.981249217213,0:t_wait:280.00167958811517;t_drive:297.0951493096577;fare:260,,,0,9,1900.0016795881154,2197.0968288977733,260,0
67,BasicRequest,1,1980,1980,2992;-1;-1,2968;-1;-1,,,,,28.14974705802471,390.9687091392321,0:t_wait:99.29316373321308;t_drive:58.149747058024786;fare:100,,,0,10,2122.979527775718,2181.1292748337423,100,0
65,BasicRequest,1,1920,1920,2966;-1;-1,2992;-1;-1,,,,,131.62933504116845,1285.4828948015352,0:t_wait:194.9723001631205;t_drive:161.62933504116836;fare:128,,,0,11,2114.97230016312,2276.601635204289,128,0
63,BasicRequest,1,1860,1860,2978;-1;-1,2971;-1;-1,,,,,294.0085214268692,2450.0710118905763,0:t_wait:18.565036675632655;t_drive:419.25938542686936;fare:245,,,0,0,1878.5650366756329,2297.824422102503,245,0
64,BasicRequest,1,1920,1920,2980;-1;-1,2973;-1;-1,,,,,299.1366948535655,2548.14656378234,0:t_wait:53.64480025771172;t_drive:329.1366948535656;fare:254,,,0,1,1973.644800257712,2302.7814951112778,254,0
70,BasicRequest,1,2160,2160,2987;-1;-1,2989;-1;-1,,,,,69.140516135734,805.5238179628254,0:t_wait:66.16663141327126;t_drive:99.14051613573383;fare:100,,,0,7,2226.1666314132713,2325.307147549006,100,0
68,BasicRequest,1,2040,2040,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:t_wait:59.82207353808235;t_drive:322.24421954165246;fare:317,,,0,3,2043.4309663375318,2365.6751858791854,317,0
76,BasicRequest,1,2340,2340,2967;-1;-1,2968;-1;-1,,,,,26.294029957853784,365.19486052574706,0:t_wait:37.01732852874238;t_drive:56.29402995785358;fare:100,,,0,11,2377.017328528743,2433.311358486596,100,0
71,BasicRequest,1,2220,2220,2975;-1;-1,2966;-1;-1,,,,,278.7330181679733,2052.499384524949,0:t_wait:11.848688644886806;t_drive:308.7330181679731;fare:205,,,0,5,2231.848688644887,2540.58170681286,205,0
72,BasicRequest,1,2280,2280,2972;-1;-1,2981;-1;-1,,,,,196.4037047574209,2106.0954485983193,0:t_wait:38.74411728240739;t_drive:226.4037047574211;fare:210,,,0,8,2318.744117282408,2545.14782203983,210,0
73,BasicRequest,1,2280,2280,2972;-1;-1,2981;-1;-1,,,,,196.4037047574209,2106.0954485983193,0:t_wait:38.74411728240739;t_drive:226.4037047574211;fare:210,,,0,8,2318.744117282408,2545.14782203983,210,0
75,BasicRequest,1,2340,2340,2979;-1;-1,2985;-1;-1,,,,,127.19375692996377,1095.4194264450591,0:t_wait:85.83247653831313;t_drive:157.1937569299639;fare:109,,,0,2,2425.8324765383136,2583.026233468278,109,0
81,BasicRequest,1,2520,2520,2973;-1;-1,2976;-1;-1,,,,,113.23706194000326,1289.1591567814912,0:t_wait:0;t_drive:143.23706194000306;fare:128,,,0,1,2520.0,2663.2370619400035,128,0
79,BasicRequest,1,2400,2400,2993;-1;-1,2989;-1;-1,,,,,193.31525508792765,2141.1009700766253,0:t_wait:59.6662564950193;t_drive:285.39463908792777;fare:214,,,0,10,2459.6662564950198,2682.9815115829474,214,0
78,BasicRequest,1,2400,2400,2991;-1;-1,2989;-1;-1,,,,,159.99169603665342,1678.2737610311506,0:t_wait:33.2441435462938;t_drive:189.9916960366536;fare:167,,,0,11,2496.5555020328898,2686.5471980695434,167,0
86,BasicRequest,1,2640,2640,2984;-1;-1,2985;-1;-1,,,,,44.90889004259791,386.725802383677,0:t_wait:71.60019463323124;t_drive:74.9088900425977;fare:100,,,0,3,2672.849684711541,2747.758574754139,100,0
77,BasicRequest,1,2340,2340,2969;-1;-1,2977;-1;-1,,,,,256.65680684883455,2203.346162362212,0:t_wait:154.9490000115702;t_drive:286.65680684883455;fare:220,,,0,4,2454.101321210039,2740.7581280588715,220,0
84,BasicRequest,1,2520,2520,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:t_wait:83.98106075305805;t_drive:173.92572934944383;fare:157,,,0,6,2603.981060753057,2777.906790102502,157,0
74,BasicRequest,1,2280,2280,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:t_wait:140.14497795936995;t_drive:374.71044198123445;fare:299,,,0,9,2420.1449779593695,2794.855419940605,299,0
80,BasicRequest,1,2520,2520,2969;-1;-1,2980;-1;-1,,,,,155.08511221628882,1780.8795979021434,0:t_wait:123.07192194202707;t_drive:185.08511221628896;fare:178,,,0,7,2643.0719219420275,2828.1570341583165,178,0
83,BasicRequest,1,2520,2520,2975;-1;-1,2993;-1;-1,,,,,253.4877967621859,2687.8189953409874,0:t_wait:103.531651359026;t_drive:283.487796762186;fare:268,,,0,2,2623.5316513590255,2937.0194481212125,268,0
82,BasicRequest,1,2520,2520,2982;-1;-1,2968;-1;-1,,,,,267.32979486850445,3256.625776810199,0:t_wait:286.79958510809547;t_drive:297.32979486850445;fare:325,,,0,8,2632.9147515087207,2930.2445463772256,325,0
87,BasicRequest,1,2700,2700,2970;-1;-1,2972;-1;-1,,,,,108.45391655041928,956.9275289670157,0:t_wait:114.47030196331616;t_drive:138.4539165504193;fare:100,,,0,0,2814.4703019633166,2952.924218513737,100,0
85,BasicRequest,1,2640,2640,2976;-1;-1,2993;-1;-1,,,,,283.6171573887591,2938.897000562431,0:t_wait:23.23706194000397;t_drive:313.6171573887591;fare:293,,,0,1,2663.2370619400035,2976.854219328763,293,0
90,BasicRequest,1,2760,2760,2984;-1;-1,2973;-1;-1,,,,,120.62703736676937,1438.3667374416139,0:t_wait:79.70917042582687;t_drive:204.20078365248355;fare:143,,,0,3,2839.7091704258264,2990.336207792596,143,0
88,BasicRequest,1,2700,2700,2966;-1;-1,2978;-1;-1,,,,,267.09514930965764,2602.981249217213,0:t_wait:0;t_drive:297.0951493096577;fare:260,,,0,5,2700.0,2997.0951493096577,260,0
91,BasicRequest,1,2760,2760,2981;-1;-1,2985;-1;-1,,,,,125.04318021931016,1077.497953856279,0:t_wait:124.33005330783817;t_drive:155.04318021931022;fare:107,,,0,4,2884.3300533078386,3039.3732335271493,107,0
94,BasicRequest,1,2940,2940,2989;-1;-1,2990;-1;-1,,,,,76.35244077289025,636.2703397740854,0:t_wait:0;t_drive:106.35244077289008;fare:100,,,0,11,2940.0,3046.352440772891,100,0
89,BasicRequest,1,2760,2760,2974;-1;-1,2969;-1;-1,,,,,194.46001538152086,2235.640880298901,0:t_wait:55.49096934122099;t_drive:224.46001538152086;fare:223,,,0,9,2942.9469572780995,3167.4069726596213,223,0
101,BasicRequest,1,3180,3180,2967;-1;-1,2993;-1;-1,,,,,16.5010224528733,229.18086740101808,0:t_wait:5.864769547126798;t_drive:46.50102245287326;fare:100,,,0,1,3185.8647695471273,3232.3657920000005,100,0
92,BasicRequest,1,2760,2760,2992;-1;-1,2985;-1;-1,,,,,261.8781329001104,2760.441623612645,0:t_wait:126.1287405681669;t_drive:326.31239690011034;fare:276,,,0,2,2886.1287405681683,3212.441137468279,276,0
104,BasicRequest,1,3240,3240,2987;-1;-1,2975;-1;-1,,,,,75.98061628562048,1011.5698525452128,0:t_wait:10.320430280955861;t_drive:105.98061628562027;fare:101,,,0,3,3250.320430280956,3356.301046566576,101,0
97,BasicRequest,1,3060,3060,2977;-1;-1,2987;-1;-1,,,,,153.9073630734042,1643.223308779993,0:t_wait:58.59743675871596;t_drive:183.9073630734042;fare:164,,,0,5,3118.5974367587155,3302.5047998321197,164,0
96,BasicRequest,1,3060,3060,2968;-1;-1,2984;-1;-1,,,,,252.03090151377353,2458.521112089736,0:t_wait:0;t_drive:282.03090151377364;fare:245,,,0,8,3060.0,3342.0309015137736,245,0
100,BasicRequest,1,3120,3120,2970;-1;-1,2973;-1;-1,,,,,142.8974448513218,1435.3098664795507,0:t_wait:11.053039959097987;t_drive:172.89744485132178;fare:143,,,0,11,3131.0530399590984,3303.9504848104216,143,0
98,BasicRequest,1,3060,3060,2985;-1;-1,2972;-1;-1,,,,,121.29189445184034,1503.3785975454011,0:t_wait:152.4411374682786;t_drive:151.29189445184056;fare:150,,,0,2,3212.441137468279,3363.73303192012,150,0
95,BasicRequest,1,3000,3000,2976;-1;-1,2992;-1;-1,,,,,262.72644983571485,2648.7482845479276,0:t_wait:123.05369079132379;t_drive:292.7264498357149;fare:264,,,0,4,3123.053690791324,3415.780140627039,264,0
93,BasicRequest,1,2940,2940,2977;-1;-1,2969;-1;-1,,,,,255.18454515116542,2388.646837637788,0:t_wait:178.5974367587164;t_drive:285.18454515116537;fare:238,,,0,5,3118.5974367587155,3494.7341339098816,238,0
99,BasicRequest,1,3120,3120,2979;-1;-1,2969;-1;-1,,,,,176.08738061285237,2297.2581998185124,0:t_wait:154.62787174228743;t_drive:206.08738061285248;fare:229,,,0,7,3274.6278717422883,3480.715252355141,229,0
102,BasicRequest,1,3180,3180,2990;-1;-1,2976;-1;-1,,,,,215.70824275042304,1797.5686895868585,0:t_wait:225.79461586081788;t_drive:245.70824275042287;fare:179,,,0,10,3316.352440772891,3562.060683523313,179,0
107,BasicRequest,1,3420,3420,2990;-1;-1,2993;-1;-1,,,,,103.11559213918216,1265.2456901492892,0:t_wait:77.06827914707537;t_drive:133.11559213918235;fare:126,,,0,6,3497.068279147076,3630.1838712862586,126,0
105,BasicRequest,1,3360,3360,2969;-1;-1,2975;-1;-1,,,,,235.2593142078593,2740.0593236874183,0:t_wait:63.79644102995462;t_drive:265.25931420785946;fare:274,,,0,1,3423.7964410299546,3689.055755237814,274,0
106,BasicRequest,1,3360,3360,2978;-1;-1,2991;-1;-1,,,,,213.15604776440068,2604.1815706443,0:t_wait:103.9636854961791;t_drive:243.15604776440068;fare:260,,,0,8,3463.963685496178,3707.1197332605793,260,0
108,BasicRequest,1,3480,3480,2989;-1;-1,2976;-1;-1,,,,,170.1421955233133,1917.4080293609436,0:t_wait:40.18079471759256;t_drive:200.14219552331315;fare:191,,,0,0,3520.180794717593,3720.322990240907,191,0
103,BasicRequest,1,3240,3240,2980;-1;-1,2988;-1;-1,,,,,301.4303497212501,2580.00288138907,0:t_wait:155.08511221628896;t_drive:331.43034972124997;fare:258,,,0,9,3395.085112216289,3726.51546193754,258,0
112,BasicRequest,1,3540,3540,2988;-1;-1,2982;-1;-1,,,,,210.35836909755386,2215.9760560517207,0:t_wait:2.662751168586965;t_drive:240.3583690975538;fare:221,,,0,2,3542.662751168587,3783.021120266141,221,0
114,BasicRequest,1,3660,3660,2970;-1;-1,2969;-1;-1,,,,,54.10132121003899,543.4817047950673,0:t_wait:46.98346278996087;t_drive:84.1013212100388;fare:100,,,0,5,3706.9834627899613,3791.084784,100,0
110,BasicRequest,1,3480,3480,2969;-1;-1,2983;-1;-1,,,,,279.6765855629719,3227.3280516466893,0:t_wait:0.7152523551408194;t_drive:309.6765855629719;fare:322,,,0,7,3480.715252355141,3790.391837918114,322,0
109,BasicRequest,1,3480,3480,2966;-1;-1,2970;-1;-1,,,,,180.9694378426999,1660.3445869925658,0:t_wait:158.42488667311727;t_drive:210.9694378426998;fare:166,,,0,4,3638.424886673119,3849.3943245158184,166,0
116,BasicRequest,1,3660,3660,2987;-1;-1,2977;-1;-1,,,,,149.31367692659578,1622.6786912200068,0:t_wait:10.320430280955861;t_drive:179.3136769265957;fare:162,,,0,11,3670.320430280956,3849.634107207551,162,0
117,BasicRequest,1,3720,3720,2992;-1;-1,2970;-1;-1,,,,,106.77085137296005,1286.4486921910307,0:t_wait:52.98193065626083;t_drive:136.7708513729599;fare:128,,,0,8,3772.9819306562613,3909.752782029221,128,0
111,BasicRequest,1,3540,3540,2977;-1;-1,2991;-1;-1,,,,,254.82775117248485,2383.6913657116675,0:t_wait:82.21870479086192;t_drive:284.827751172485;fare:238,,,0,10,3622.218704790861,3907.046455963346,238,0
113,BasicRequest,1,3540,3540,2967;-1;-1,2986;-1;-1,,,,,280.7314538171723,3022.293303016282,0:t_wait:126.04864083338498;t_drive:310.7314538171722;fare:302,,,0,6,3666.048640833386,3976.7800946505577,302,0
120,BasicRequest,1,3840,3840,2972;-1;-1,2975;-1;-1,,,,,88.22303886747898,1181.6034995154696,0:t_wait:2.9840648314129794;t_drive:118.22303886747886;fare:118,,,0,9,3842.9840648314125,3991.207103698892,118,0
118,BasicRequest,1,3780,3780,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.13704257042,0:t_wait:51.015530916538864;t_drive:243.51284174308148;fare:260,,,0,2,3831.0155309165384,4074.52837265962,260,0
115,BasicRequest,1,3660,3660,2981;-1;-1,2993;-1;-1,,,,,230.33291487224398,3062.6160462581374,0:t_wait:108.18066588994179;t_drive:260.33291487224415;fare:306,,,0,3,3768.1806658899427,4028.5135807621873,306,0
